market_ticker,event_ticker,series_ticker,market_type,title,yes_sub_title,no_sub_title,result,result_binary,status,open_time,close_time,expected_expiration_time,strike_date,tipoff_ts_used,tipoff_source,candle_ts,price_at_start_yes_bid,price_at_start_yes_ask,price_at_start_mid,price_at_start_last,n_candles_in_window,volume,open_interest
KXNBA1HSPREAD-26APR12MEMHOU-MEM20,KXNBA1HSPREAD-26APR12MEMHOU,KXNBA1HSPREAD,spread,Will Memphis win the 1H by over 20.5 points?,Memphis wins the 1H by over 20.5 points,Memphis wins the 1H by over 20.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:35:44Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.62,0.31,,45,0.00,0.00
KXNBA1HSPREAD-26APR12MEMHOU-MEM2,KXNBA1HSPREAD-26APR12MEMHOU,KXNBA1HSPREAD,spread,Will Memphis win the 1H by over 2.5 points?,Memphis wins the 1H by over 2.5 points,Memphis wins the 1H by over 2.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:35:43Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.61,0.305,,60,865.00,865.00
KXNBA1HSPREAD-26APR12MEMHOU-MEM17,KXNBA1HSPREAD-26APR12MEMHOU,KXNBA1HSPREAD,spread,Will Memphis win the 1H by over 17.5 points?,Memphis wins the 1H by over 17.5 points,Memphis wins the 1H by over 17.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:35:44Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.62,0.31,,41,0.00,0.00
KXNBA1HSPREAD-26APR12MEMHOU-MEM14,KXNBA1HSPREAD-26APR12MEMHOU,KXNBA1HSPREAD,spread,Will Memphis win the 1H by over 14.5 points?,Memphis wins the 1H by over 14.5 points,Memphis wins the 1H by over 14.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:35:44Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.62,0.31,,41,0.00,0.00
KXNBA1HSPREAD-26APR12MEMHOU-MEM11,KXNBA1HSPREAD-26APR12MEMHOU,KXNBA1HSPREAD,spread,Will Memphis win the 1H by over 11.5 points?,Memphis wins the 1H by over 11.5 points,Memphis wins the 1H by over 11.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:35:43Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.72,0.36,,47,0.00,0.00
KXNBA1HSPREAD-26APR12MEMHOU-HOU7,KXNBA1HSPREAD-26APR12MEMHOU,KXNBA1HSPREAD,spread,Will Houston win the 1H by over 7.5 points?,Houston wins the 1H by over 7.5 points,Houston wins the 1H by over 7.5 points,yes,1,finalized,2026-04-12T06:35:00Z,2026-04-13T01:35:42Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.39,0.47,0.43,,62,9982.00,5702.00
KXNBA1HSPREAD-26APR12MEMHOU-HOU4,KXNBA1HSPREAD-26APR12MEMHOU,KXNBA1HSPREAD,spread,Will Houston win the 1H by over 4.5 points?,Houston wins the 1H by over 4.5 points,Houston wins the 1H by over 4.5 points,yes,1,finalized,2026-04-12T06:35:00Z,2026-04-13T01:35:43Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.46,0.59,0.525,,51,6120.00,4578.00
KXNBA1HSPREAD-26APR12MEMHOU-HOU1,KXNBA1HSPREAD-26APR12MEMHOU,KXNBA1HSPREAD,spread,Will Houston win the 1H by over 1.5 points?,Houston wins the 1H by over 1.5 points,Houston wins the 1H by over 1.5 points,yes,1,finalized,2026-04-12T06:35:00Z,2026-04-13T01:35:43Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.28,0.73,0.505,,50,397.00,362.00
KXNBA1HSPREAD-26APR12DENSAS-SAS8,KXNBA1HSPREAD-26APR12DENSAS,KXNBA1HSPREAD,spread,Will San Antonio win the 1H by over 8.5 points?,San Antonio wins the 1H by over 8.5 points,San Antonio wins the 1H by over 8.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:43:30Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.14,0.36,0.25,,79,3372.00,2707.00
KXNBA1HSPREAD-26APR12DENSAS-SAS5,KXNBA1HSPREAD-26APR12DENSAS,KXNBA1HSPREAD,spread,Will San Antonio win the 1H by over 5.5 points?,San Antonio wins the 1H by over 5.5 points,San Antonio wins the 1H by over 5.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:43:30Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.26,0.36,0.31,0.29,85,39745.00,24542.00
KXNBA1HSPREAD-26APR12DENSAS-SAS2,KXNBA1HSPREAD-26APR12DENSAS,KXNBA1HSPREAD,spread,Will San Antonio win the 1H by over 2.5 points?,San Antonio wins the 1H by over 2.5 points,San Antonio wins the 1H by over 2.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:43:30Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.39,0.5,0.445,0.5,60,25638.00,13583.00
KXNBA1HSPREAD-26APR12DENSAS-DEN7,KXNBA1HSPREAD-26APR12DENSAS,KXNBA1HSPREAD,spread,Will Denver win the 1H by over 7.5 points?,Denver wins the 1H by over 7.5 points,Denver wins the 1H by over 7.5 points,yes,1,finalized,2026-04-12T06:35:00Z,2026-04-13T01:43:31Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.02,0.53,0.275,,57,2956.00,1974.00
KXNBA1HSPREAD-26APR12DENSAS-DEN4,KXNBA1HSPREAD-26APR12DENSAS,KXNBA1HSPREAD,spread,Will Denver win the 1H by over 4.5 points?,Denver wins the 1H by over 4.5 points,Denver wins the 1H by over 4.5 points,yes,1,finalized,2026-04-12T06:35:00Z,2026-04-13T01:43:31Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.33,0.44,0.385,0.45,56,5947.00,4237.00
KXNBA1HSPREAD-26APR12DENSAS-DEN22,KXNBA1HSPREAD-26APR12DENSAS,KXNBA1HSPREAD,spread,Will Denver win the 1H by over 22.5 points?,Denver wins the 1H by over 22.5 points,Denver wins the 1H by over 22.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:43:32Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.15,0.075,,27,973.00,929.00
KXNBA1HSPREAD-26APR12DENSAS-DEN19,KXNBA1HSPREAD-26APR12DENSAS,KXNBA1HSPREAD,spread,Will Denver win the 1H by over 19.5 points?,Denver wins the 1H by over 19.5 points,Denver wins the 1H by over 19.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:43:31Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.26,0.13,,26,77.00,57.00
KXNBA1HSPREAD-26APR12DENSAS-DEN16,KXNBA1HSPREAD-26APR12DENSAS,KXNBA1HSPREAD,spread,Will Denver win the 1H by over 16.5 points?,Denver wins the 1H by over 16.5 points,Denver wins the 1H by over 16.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:43:31Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.35,0.175,,26,2827.00,1636.00
KXNBA1HSPREAD-26APR12DENSAS-DEN13,KXNBA1HSPREAD-26APR12DENSAS,KXNBA1HSPREAD,spread,Will Denver win the 1H by over 13.5 points?,Denver wins the 1H by over 13.5 points,Denver wins the 1H by over 13.5 points,yes,1,finalized,2026-04-12T06:35:00Z,2026-04-13T01:43:31Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.39,0.195,,34,1912.00,1653.00
KXNBA1HSPREAD-26APR12DENSAS-DEN10,KXNBA1HSPREAD-26APR12DENSAS,KXNBA1HSPREAD,spread,Will Denver win the 1H by over 10.5 points?,Denver wins the 1H by over 10.5 points,Denver wins the 1H by over 10.5 points,yes,1,finalized,2026-04-12T06:35:00Z,2026-04-13T01:43:31Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.57,0.285,,47,2594.00,1676.00
KXNBA1HSPREAD-26APR12DENSAS-DEN1,KXNBA1HSPREAD-26APR12DENSAS,KXNBA1HSPREAD,spread,Will Denver win the 1H by over 1.5 points?,Denver wins the 1H by over 1.5 points,Denver wins the 1H by over 1.5 points,yes,1,finalized,2026-04-12T06:35:00Z,2026-04-13T01:43:30Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.44,0.54,0.49,0.54,55,12991.00,8139.00
KXNBA1HSPREAD-26APR12UTALAL-UTA8,KXNBA1HSPREAD-26APR12UTALAL,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 8.5 points?,Utah wins the 1H by over 8.5 points,Utah wins the 1H by over 8.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:40:05Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.72,0.36,,56,0.00,0.00
KXNBA1HSPREAD-26APR12UTALAL-UTA5,KXNBA1HSPREAD-26APR12UTALAL,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 5.5 points?,Utah wins the 1H by over 5.5 points,Utah wins the 1H by over 5.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:40:06Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.76,0.38,,52,0.00,0.00
KXNBA1HSPREAD-26APR12UTALAL-UTA23,KXNBA1HSPREAD-26APR12UTALAL,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 23.5 points?,Utah wins the 1H by over 23.5 points,Utah wins the 1H by over 23.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:40:03Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.01,0.005,,39,0.00,0.00
KXNBA1HSPREAD-26APR12UTALAL-UTA20,KXNBA1HSPREAD-26APR12UTALAL,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 20.5 points?,Utah wins the 1H by over 20.5 points,Utah wins the 1H by over 20.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:40:03Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.62,0.31,,39,0.00,0.00
KXNBA1HSPREAD-26APR12UTALAL-UTA2,KXNBA1HSPREAD-26APR12UTALAL,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 2.5 points?,Utah wins the 1H by over 2.5 points,Utah wins the 1H by over 2.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:40:06Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.78,0.39,,53,0.00,0.00
KXNBA1HSPREAD-26APR12UTALAL-UTA17,KXNBA1HSPREAD-26APR12UTALAL,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 17.5 points?,Utah wins the 1H by over 17.5 points,Utah wins the 1H by over 17.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:40:04Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.62,0.31,,39,0.00,0.00
KXNBA1HSPREAD-26APR12UTALAL-UTA14,KXNBA1HSPREAD-26APR12UTALAL,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 14.5 points?,Utah wins the 1H by over 14.5 points,Utah wins the 1H by over 14.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:40:04Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.62,0.31,,39,0.00,0.00
KXNBA1HSPREAD-26APR12UTALAL-UTA11,KXNBA1HSPREAD-26APR12UTALAL,KXNBA1HSPREAD,spread,Will Utah win the 1H by over 11.5 points?,Utah wins the 1H by over 11.5 points,Utah wins the 1H by over 11.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-13T01:40:05Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.58,0.29,,45,39.00,39.00
KXNBA1HSPREAD-26APR12UTALAL-LAL7,KXNBA1HSPREAD-26APR12UTALAL,KXNBA1HSPREAD,spread,Will Los Angeles L win the 1H by over 7.5 points?,Los Angeles L wins the 1H by over 7.5 points,Los Angeles L wins the 1H by over 7.5 points,yes,1,finalized,2026-04-12T06:35:00Z,2026-04-13T01:40:08Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.61,0.78,0.6950000000000001,,85,15071.00,11514.00
KXNBA1HSPREAD-26APR12UTALAL-LAL4,KXNBA1HSPREAD-26APR12UTALAL,KXNBA1HSPREAD,spread,Will Los Angeles L win the 1H by over 4.5 points?,Los Angeles L wins the 1H by over 4.5 points,Los Angeles L wins the 1H by over 4.5 points,yes,1,finalized,2026-04-12T06:35:00Z,2026-04-13T01:40:07Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.63,0.91,0.77,0.99,57,2453.00,2255.00
KXNBA1HSPREAD-26APR12UTALAL-LAL1,KXNBA1HSPREAD-26APR12UTALAL,KXNBA1HSPREAD,spread,Will Los Angeles L win the 1H by over 1.5 points?,Los Angeles L wins the 1H by over 1.5 points,Los Angeles L wins the 1H by over 1.5 points,yes,1,finalized,2026-04-12T06:35:00Z,2026-04-13T01:40:07Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.93,1.0,0.9650000000000001,,43,1315.00,1262.00
KXNBA1HSPREAD-26APR12ORLBOS-ORL9,KXNBA1HSPREAD-26APR12ORLBOS,KXNBA1HSPREAD,spread,Will Orlando win the 1H by over 9.5 points?,Orlando wins the 1H by over 9.5 points,Orlando wins the 1H by over 9.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:15:47Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776033000,0.31,0.72,0.515,,66,15265.00,9835.00
KXNBA1HSPREAD-26APR12ORLBOS-ORL6,KXNBA1HSPREAD-26APR12ORLBOS,KXNBA1HSPREAD,spread,Will Orlando win the 1H by over 6.5 points?,Orlando wins the 1H by over 6.5 points,Orlando wins the 1H by over 6.5 points,yes,1,finalized,2026-04-12T06:35:00Z,2026-04-12T23:15:47Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776033000,0.55,0.65,0.6000000000000001,0.63,84,45711.00,28318.00
KXNBA1HSPREAD-26APR12ORLBOS-ORL3,KXNBA1HSPREAD-26APR12ORLBOS,KXNBA1HSPREAD,spread,Will Orlando win the 1H by over 3.5 points?,Orlando wins the 1H by over 3.5 points,Orlando wins the 1H by over 3.5 points,yes,1,finalized,2026-04-12T06:35:00Z,2026-04-12T23:15:47Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776033000,0.53,0.78,0.655,,32,2838.00,2088.00
KXNBA1HSPREAD-26APR12ORLBOS-BOS9,KXNBA1HSPREAD-26APR12ORLBOS,KXNBA1HSPREAD,spread,Will Boston win the 1H by over 9.5 points?,Boston wins the 1H by over 9.5 points,Boston wins the 1H by over 9.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:15:46Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776033000,0.0,0.27,0.135,,31,0.00,0.00
KXNBA1HSPREAD-26APR12ORLBOS-BOS6,KXNBA1HSPREAD-26APR12ORLBOS,KXNBA1HSPREAD,spread,Will Boston win the 1H by over 6.5 points?,Boston wins the 1H by over 6.5 points,Boston wins the 1H by over 6.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:15:46Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776033000,0.0,0.32,0.16,,31,0.00,0.00
KXNBA1HSPREAD-26APR12ORLBOS-BOS3,KXNBA1HSPREAD-26APR12ORLBOS,KXNBA1HSPREAD,spread,Will Boston win the 1H by over 3.5 points?,Boston wins the 1H by over 3.5 points,Boston wins the 1H by over 3.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:15:46Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776033000,0.0,0.47,0.235,,35,73.00,73.00
KXNBA1HSPREAD-26APR12ORLBOS-BOS21,KXNBA1HSPREAD-26APR12ORLBOS,KXNBA1HSPREAD,spread,Will Boston win the 1H by over 21.5 points?,Boston wins the 1H by over 21.5 points,Boston wins the 1H by over 21.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:15:45Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776033000,0.0,0.11,0.055,,31,0.00,0.00
KXNBA1HSPREAD-26APR12ORLBOS-BOS18,KXNBA1HSPREAD-26APR12ORLBOS,KXNBA1HSPREAD,spread,Will Boston win the 1H by over 18.5 points?,Boston wins the 1H by over 18.5 points,Boston wins the 1H by over 18.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:15:45Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776033000,0.0,0.13,0.065,,30,0.00,0.00
KXNBA1HSPREAD-26APR12ORLBOS-BOS15,KXNBA1HSPREAD-26APR12ORLBOS,KXNBA1HSPREAD,spread,Will Boston win the 1H by over 15.5 points?,Boston wins the 1H by over 15.5 points,Boston wins the 1H by over 15.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:15:45Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776033000,0.0,0.09,0.045,,31,0.00,0.00
KXNBA1HSPREAD-26APR12ORLBOS-BOS12,KXNBA1HSPREAD-26APR12ORLBOS,KXNBA1HSPREAD,spread,Will Boston win the 1H by over 12.5 points?,Boston wins the 1H by over 12.5 points,Boston wins the 1H by over 12.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:15:45Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776033000,0.0,0.15,0.075,,31,0.00,0.00
KXNBA1HSPREAD-26APR12BKNTOR-TOR2,KXNBA1HSPREAD-26APR12BKNTOR,KXNBA1HSPREAD,spread,Will Toronto win the 1H by over 2.5 points?,Toronto wins the 1H by over 2.5 points,Toronto wins the 1H by over 2.5 points,yes,1,finalized,2026-04-12T06:35:00Z,2026-04-12T23:10:18Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776033000,0.68,0.94,0.81,0.68,14,620.00,472.00
KXNBA1HSPREAD-26APR12BKNTOR-BKN7,KXNBA1HSPREAD-26APR12BKNTOR,KXNBA1HSPREAD,spread,Will Brooklyn win the 1H by over 7.5 points?,Brooklyn wins the 1H by over 7.5 points,Brooklyn wins the 1H by over 7.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:10:20Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776032400,0.0,0.74,0.37,,7,0.00,0.00
KXNBA1HSPREAD-26APR12BKNTOR-BKN4,KXNBA1HSPREAD-26APR12BKNTOR,KXNBA1HSPREAD,spread,Will Brooklyn win the 1H by over 4.5 points?,Brooklyn wins the 1H by over 4.5 points,Brooklyn wins the 1H by over 4.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:10:19Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776032280,0.0,0.74,0.37,,10,0.00,0.00
KXNBA1HSPREAD-26APR12BKNTOR-BKN28,KXNBA1HSPREAD-26APR12BKNTOR,KXNBA1HSPREAD,spread,Will Brooklyn win the 1H by over 28.5 points?,Brooklyn wins the 1H by over 28.5 points,Brooklyn wins the 1H by over 28.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:10:23Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776032580,0.0,0.49,0.245,,9,0.00,0.00
KXNBA1HSPREAD-26APR12BKNTOR-BKN25,KXNBA1HSPREAD-26APR12BKNTOR,KXNBA1HSPREAD,spread,Will Brooklyn win the 1H by over 25.5 points?,Brooklyn wins the 1H by over 25.5 points,Brooklyn wins the 1H by over 25.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:10:22Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776032580,0.0,0.8,0.4,,9,0.00,0.00
KXNBA1HSPREAD-26APR12BKNTOR-BKN22,KXNBA1HSPREAD-26APR12BKNTOR,KXNBA1HSPREAD,spread,Will Brooklyn win the 1H by over 22.5 points?,Brooklyn wins the 1H by over 22.5 points,Brooklyn wins the 1H by over 22.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:10:22Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776032580,0.0,0.8,0.4,,9,0.00,0.00
KXNBA1HSPREAD-26APR12BKNTOR-BKN19,KXNBA1HSPREAD-26APR12BKNTOR,KXNBA1HSPREAD,spread,Will Brooklyn win the 1H by over 19.5 points?,Brooklyn wins the 1H by over 19.5 points,Brooklyn wins the 1H by over 19.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:10:21Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776032580,0.0,0.8,0.4,,9,0.00,0.00
KXNBA1HSPREAD-26APR12BKNTOR-BKN16,KXNBA1HSPREAD-26APR12BKNTOR,KXNBA1HSPREAD,spread,Will Brooklyn win the 1H by over 16.5 points?,Brooklyn wins the 1H by over 16.5 points,Brooklyn wins the 1H by over 16.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:10:21Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776032580,0.0,0.8,0.4,,10,0.00,0.00
KXNBA1HSPREAD-26APR12BKNTOR-BKN13,KXNBA1HSPREAD-26APR12BKNTOR,KXNBA1HSPREAD,spread,Will Brooklyn win the 1H by over 13.5 points?,Brooklyn wins the 1H by over 13.5 points,Brooklyn wins the 1H by over 13.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:10:21Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776032400,0.0,0.64,0.32,,7,34.00,34.00
KXNBA1HSPREAD-26APR12BKNTOR-BKN10,KXNBA1HSPREAD-26APR12BKNTOR,KXNBA1HSPREAD,spread,Will Brooklyn win the 1H by over 10.5 points?,Brooklyn wins the 1H by over 10.5 points,Brooklyn wins the 1H by over 10.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:10:20Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776032400,0.0,0.54,0.27,,10,310.00,305.00
KXNBA1HSPREAD-26APR12BKNTOR-BKN1,KXNBA1HSPREAD-26APR12BKNTOR,KXNBA1HSPREAD,spread,Will Brooklyn win the 1H by over 1.5 points?,Brooklyn wins the 1H by over 1.5 points,Brooklyn wins the 1H by over 1.5 points,no,0,finalized,2026-04-12T06:35:00Z,2026-04-12T23:10:19Z,2026-04-13T01:00:00Z,,1776033000,expected_expiration-150m,1776033000,0.02,0.78,0.4,,61,222.00,222.00
KXNBA1HSPREAD-26APR12SACPOR-SAC9,KXNBA1HSPREAD-26APR12SACPOR,KXNBA1HSPREAD,spread,Will Sacramento win the 1H by over 9.5 points?,Sacramento wins the 1H by over 9.5 points,Sacramento wins the 1H by over 9.5 points,no,0,finalized,2026-04-12T05:35:00Z,2026-04-13T01:35:43Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.72,0.36,,41,0.00,0.00
KXNBA1HSPREAD-26APR12SACPOR-SAC6,KXNBA1HSPREAD-26APR12SACPOR,KXNBA1HSPREAD,spread,Will Sacramento win the 1H by over 6.5 points?,Sacramento wins the 1H by over 6.5 points,Sacramento wins the 1H by over 6.5 points,no,0,finalized,2026-04-12T05:35:00Z,2026-04-13T01:35:44Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.72,0.36,,69,0.00,0.00
KXNBA1HSPREAD-26APR12SACPOR-SAC3,KXNBA1HSPREAD-26APR12SACPOR,KXNBA1HSPREAD,spread,Will Sacramento win the 1H by over 3.5 points?,Sacramento wins the 1H by over 3.5 points,Sacramento wins the 1H by over 3.5 points,no,0,finalized,2026-04-12T05:35:00Z,2026-04-13T01:35:44Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.76,0.38,,57,0.00,0.00
KXNBA1HSPREAD-26APR12SACPOR-SAC24,KXNBA1HSPREAD-26APR12SACPOR,KXNBA1HSPREAD,spread,Will Sacramento win the 1H by over 24.5 points?,Sacramento wins the 1H by over 24.5 points,Sacramento wins the 1H by over 24.5 points,no,0,finalized,2026-04-12T05:35:00Z,2026-04-13T01:35:43Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.62,0.31,,40,0.00,0.00
KXNBA1HSPREAD-26APR12SACPOR-SAC21,KXNBA1HSPREAD-26APR12SACPOR,KXNBA1HSPREAD,spread,Will Sacramento win the 1H by over 21.5 points?,Sacramento wins the 1H by over 21.5 points,Sacramento wins the 1H by over 21.5 points,no,0,finalized,2026-04-12T05:35:00Z,2026-04-13T01:35:43Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.62,0.31,,40,0.00,0.00
KXNBA1HSPREAD-26APR12SACPOR-SAC18,KXNBA1HSPREAD-26APR12SACPOR,KXNBA1HSPREAD,spread,Will Sacramento win the 1H by over 18.5 points?,Sacramento wins the 1H by over 18.5 points,Sacramento wins the 1H by over 18.5 points,no,0,finalized,2026-04-12T05:35:00Z,2026-04-13T01:35:43Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.62,0.31,,44,0.00,0.00
KXNBA1HSPREAD-26APR12SACPOR-SAC15,KXNBA1HSPREAD-26APR12SACPOR,KXNBA1HSPREAD,spread,Will Sacramento win the 1H by over 15.5 points?,Sacramento wins the 1H by over 15.5 points,Sacramento wins the 1H by over 15.5 points,no,0,finalized,2026-04-12T05:35:00Z,2026-04-13T01:35:43Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776041040,0.0,0.12,0.06,,7,30.00,30.00
KXNBA1HSPREAD-26APR12SACPOR-SAC12,KXNBA1HSPREAD-26APR12SACPOR,KXNBA1HSPREAD,spread,Will Sacramento win the 1H by over 12.5 points?,Sacramento wins the 1H by over 12.5 points,Sacramento wins the 1H by over 12.5 points,no,0,finalized,2026-04-12T05:35:00Z,2026-04-13T01:35:43Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.0,0.62,0.31,,41,50.00,40.00
KXNBA1HSPREAD-26APR12SACPOR-POR6,KXNBA1HSPREAD-26APR12SACPOR,KXNBA1HSPREAD,spread,Will Portland win the 1H by over 6.5 points?,Portland wins the 1H by over 6.5 points,Portland wins the 1H by over 6.5 points,yes,1,finalized,2026-04-12T05:35:00Z,2026-04-13T01:35:44Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.57,0.7,0.635,,67,3813.00,3270.00
KXNBA1HSPREAD-26APR12SACPOR-POR3,KXNBA1HSPREAD-26APR12SACPOR,KXNBA1HSPREAD,spread,Will Portland win the 1H by over 3.5 points?,Portland wins the 1H by over 3.5 points,Portland wins the 1H by over 3.5 points,yes,1,finalized,2026-04-12T05:35:00Z,2026-04-13T01:35:44Z,2026-04-13T03:30:00Z,,1776042000,expected_expiration-150m,1776042000,0.68,0.88,0.78,,65,1081.00,928.00
