market_ticker,event_ticker,series_ticker,market_type,title,yes_sub_title,no_sub_title,result,result_binary,status,open_time,close_time,expected_expiration_time,volume,open_interest,tipoff_ts_used,tipoff_source,candle_ts,price_at_start_yes_bid,price_at_start_yes_ask,price_at_start_mid,price_at_start_last,n_candles_in_window
KXNBAGAME-26JAN28GSWUTA-GSW,KXNBAGAME-26JAN28GSWUTA,KXNBAGAME,game_winner,Golden State at Utah Winner?,Golden State,Golden State,yes,1,finalized,2026-01-26T19:06:00Z,2026-01-29T04:43:25.166492Z,2026-01-29T05:00:00Z,1693833.00,0.00,1769653800,expected_expiration-150m,1769653800,0.81,0.82,0.815,0.82,111
KXNBAGAME-26JAN28SASHOU-HOU,KXNBAGAME-26JAN28SASHOU,KXNBAGAME,game_winner,San Antonio at Houston Winner?,Houston,Houston,no,0,finalized,2026-01-26T19:06:00Z,2026-01-29T05:15:22.226497Z,2026-01-29T05:30:00Z,5604934.00,0.00,1769655600,expected_expiration-150m,1769655600,0.62,0.63,0.625,0.61,111
KXNBAGAME-26JAN27MILPHI-PHI,KXNBAGAME-26JAN27MILPHI,KXNBAGAME,game_winner,Milwaukee at Philadelphia Winner?,Philadelphia,Philadelphia,yes,1,finalized,2026-01-25T16:06:00Z,2026-01-28T03:39:45.039459Z,2026-01-28T04:00:00Z,1335877.00,0.00,1769563800,expected_expiration-150m,1769563800,0.8,0.81,0.805,0.81,111
KXNBAGAME-26JAN27PORWAS-POR,KXNBAGAME-26JAN27PORWAS,KXNBAGAME,game_winner,Portland at Washington Winner?,Portland,Portland,no,0,finalized,2026-01-25T16:06:00Z,2026-01-28T02:42:16.681661Z,2026-01-28T03:00:00Z,5070889.00,0.00,1769560200,expected_expiration-150m,1769560200,0.68,0.7,0.69,0.68,111
KXNBAGAME-26FEB03NYKWAS-NYK,KXNBAGAME-26FEB03NYKWAS,KXNBAGAME,game_winner,New York at Washington Winner?,New York,New York,yes,1,finalized,2026-02-02T07:06:00Z,2026-02-04T02:47:49Z,2026-02-04T03:00:00Z,1414854.00,0.00,1770165000,expected_expiration-150m,,,,,,0
KXNBAGAME-26JAN28NYKTOR-NYK,KXNBAGAME-26JAN28NYKTOR,KXNBAGAME,game_winner,New York at Toronto Winner?,New York,New York,yes,1,finalized,2026-01-26T16:06:00Z,2026-01-29T03:05:37.143018Z,2026-01-29T03:30:00Z,2272644.00,0.00,1769648400,expected_expiration-150m,1769648400,0.34,0.35,0.345,0.34,111
KXNBAGAME-26JAN27PORWAS-WAS,KXNBAGAME-26JAN27PORWAS,KXNBAGAME,game_winner,Portland at Washington Winner?,Washington,Washington,yes,1,finalized,2026-01-25T16:06:00Z,2026-01-28T02:42:16.681661Z,2026-01-28T03:00:00Z,3047278.00,0.00,1769560200,expected_expiration-150m,1769560200,0.32,0.33,0.325,0.32,111
KXNBAGAME-26JAN26LALCHI-LAL,KXNBAGAME-26JAN26LALCHI,KXNBAGAME,game_winner,Los Angeles L at Chicago Winner?,Los Angeles L,Los Angeles L,yes,1,finalized,2026-01-24T16:06:00Z,2026-01-27T03:30:19.635729Z,2026-01-27T04:00:00Z,5554442.00,0.00,1769477400,expected_expiration-150m,1769477400,0.48,0.5,0.49,0.5,111
KXNBAGAME-26JAN26GSWMIN-MIN,KXNBAGAME-26JAN26GSWMIN,KXNBAGAME,game_winner,Golden State at Minnesota Winner?,Minnesota,Minnesota,yes,1,finalized,2026-01-24T19:06:00Z,2026-01-27T05:05:27.039639Z,2026-01-27T05:30:00Z,3457785.00,0.00,1769482800,expected_expiration-150m,1769482800,0.62,0.63,0.625,0.64,111
KXNBAGAME-26JAN27SACNYK-SAC,KXNBAGAME-26JAN27SACNYK,KXNBAGAME,game_winner,Sacramento at New York Winner?,Sacramento,Sacramento,no,0,finalized,2026-01-25T16:06:00Z,2026-01-28T03:00:31.768321Z,2026-01-28T03:30:00Z,4152286.00,0.00,1769562000,expected_expiration-150m,1769562000,0.09,0.1,0.095,0.1,111
KXNBAGAME-26JAN31MINMEM-MEM,KXNBAGAME-26JAN31MINMEM,KXNBAGAME,game_winner,Minnesota at Memphis Winner?,Memphis,Memphis,no,0,finalized,2026-01-31T04:47:00Z,2026-02-01T03:27:27Z,2026-02-01T04:00:00Z,1022258.00,0.00,1769909400,expected_expiration-150m,1769909400,0.14,0.15,0.14500000000000002,0.15,111
KXNBAGAME-26JAN29DETPHX-DET,KXNBAGAME-26JAN29DETPHX,KXNBAGAME,game_winner,Detroit at Phoenix Winner?,Detroit,Detroit,no,0,finalized,2026-01-27T19:06:00Z,2026-01-30T04:47:38Z,2026-01-30T05:00:00Z,3441941.00,0.00,1769740200,expected_expiration-150m,1769740200,0.57,0.58,0.575,0.57,111
KXNBAGAME-26JAN28ATLBOS-BOS,KXNBAGAME-26JAN28ATLBOS,KXNBAGAME,game_winner,Atlanta at Boston Winner?,Boston,Boston,no,0,finalized,2026-01-26T16:06:00Z,2026-01-29T03:00:34.762605Z,2026-01-29T03:30:00Z,3758127.00,0.00,1769648400,expected_expiration-150m,1769648400,0.36,0.37,0.365,0.37,111
KXNBAGAME-26JAN30LALWAS-WAS,KXNBAGAME-26JAN30LALWAS,KXNBAGAME,game_winner,Los Angeles L at Washington Winner?,Washington,Washington,no,0,finalized,2026-01-28T16:06:00Z,2026-01-31T02:23:45Z,2026-01-31T03:00:00Z,1803682.00,0.00,1769819400,expected_expiration-150m,1769819400,0.05,0.06,0.055,0.06,111
KXNBAGAME-26JAN27BKNPHX-BKN,KXNBAGAME-26JAN27BKNPHX,KXNBAGAME,game_winner,Brooklyn at Phoenix Winner?,Brooklyn,Brooklyn,no,0,finalized,2026-01-25T19:06:00Z,2026-01-28T05:05:32.458423Z,2026-01-28T05:00:00Z,2605288.00,0.00,1769567400,expected_expiration-150m,1769567400,0.19,0.2,0.195,0.19,111
KXNBAGAME-26JAN28CHIIND-CHI,KXNBAGAME-26JAN28CHIIND,KXNBAGAME,game_winner,Chicago at Indiana Winner?,Chicago,Chicago,no,0,finalized,2026-01-26T16:06:00Z,2026-01-29T02:35:49.440066Z,2026-01-29T03:00:00Z,3964102.00,0.00,1769646600,expected_expiration-150m,1769646600,0.71,0.73,0.72,0.72,111
KXNBAGAME-26JAN27NOPOKC-OKC,KXNBAGAME-26JAN27NOPOKC,KXNBAGAME,game_winner,New Orleans at Oklahoma City Winner?,Oklahoma City,Oklahoma City,yes,1,finalized,2026-01-25T16:06:00Z,2026-01-28T03:37:30.908777Z,2026-01-28T04:00:00Z,1785386.00,0.00,1769563800,expected_expiration-150m,1769563800,0.87,0.88,0.875,0.88,111
KXNBAGAME-26JAN27NOPOKC-NOP,KXNBAGAME-26JAN27NOPOKC,KXNBAGAME,game_winner,New Orleans at Oklahoma City Winner?,New Orleans,New Orleans,no,0,finalized,2026-01-25T16:06:00Z,2026-01-28T03:37:30.908777Z,2026-01-28T04:00:00Z,2668341.00,0.00,1769563800,expected_expiration-150m,1769563800,0.12,0.13,0.125,0.13,111
KXNBAGAME-26JAN26GSWMIN-GSW,KXNBAGAME-26JAN26GSWMIN,KXNBAGAME,game_winner,Golden State at Minnesota Winner?,Golden State,Golden State,no,0,finalized,2026-01-24T19:06:00Z,2026-01-27T05:05:27.039639Z,2026-01-27T05:30:00Z,6876103.00,0.00,1769482800,expected_expiration-150m,1769482800,0.35,0.37,0.36,0.37,111
KXNBAGAME-26JAN29SACPHI-PHI,KXNBAGAME-26JAN29SACPHI,KXNBAGAME,game_winner,Sacramento at Philadelphia Winner?,Philadelphia,Philadelphia,yes,1,finalized,2026-01-27T16:06:00Z,2026-01-30T02:50:13Z,2026-01-30T03:00:00Z,4637327.00,0.00,1769733000,expected_expiration-150m,1769733000,0.81,0.82,0.815,0.82,111
KXNBAGAME-26JAN27SACNYK-NYK,KXNBAGAME-26JAN27SACNYK,KXNBAGAME,game_winner,Sacramento at New York Winner?,New York,New York,yes,1,finalized,2026-01-25T16:06:00Z,2026-01-28T03:00:31.768321Z,2026-01-28T03:30:00Z,1963118.00,0.00,1769562000,expected_expiration-150m,1769562000,0.9,0.91,0.905,0.91,111
KXNBAGAME-26JAN26PORBOS-POR,KXNBAGAME-26JAN26PORBOS,KXNBAGAME,game_winner,Portland at Boston Winner?,Portland,Portland,no,0,finalized,2026-01-24T16:06:00Z,2026-01-27T04:00:29.685444Z,2026-01-27T04:00:00Z,1905456.00,0.00,1769477400,expected_expiration-150m,1769477400,0.11,0.12,0.11499999999999999,0.12,111
KXNBAGAME-26JAN26MEMHOU-MEM,KXNBAGAME-26JAN26MEMHOU,KXNBAGAME,game_winner,Memphis at Houston Winner?,Memphis,Memphis,no,0,finalized,2026-01-24T16:06:00Z,2026-01-27T03:35:28.839424Z,2026-01-27T04:00:00Z,3324904.00,0.00,1769477400,expected_expiration-150m,1769477400,0.18,0.19,0.185,0.19,111
KXNBAGAME-26JAN26LALCHI-CHI,KXNBAGAME-26JAN26LALCHI,KXNBAGAME,game_winner,Los Angeles L at Chicago Winner?,Chicago,Chicago,no,0,finalized,2026-01-24T16:06:00Z,2026-01-27T03:30:19.635729Z,2026-01-27T04:00:00Z,4380544.00,0.00,1769477400,expected_expiration-150m,1769477400,0.51,0.52,0.515,0.52,111
KXNBAGAME-26JAN26MEMHOU-HOU,KXNBAGAME-26JAN26MEMHOU,KXNBAGAME,game_winner,Memphis at Houston Winner?,Houston,Houston,yes,1,finalized,2026-01-24T16:06:00Z,2026-01-27T03:35:28.839424Z,2026-01-27T04:00:00Z,3020696.00,0.00,1769477400,expected_expiration-150m,1769477400,0.81,0.82,0.815,0.82,111
KXNBAGAME-26JAN26INDATL-IND,KXNBAGAME-26JAN26INDATL,KXNBAGAME,game_winner,Indiana at Atlanta Winner?,Indiana,Indiana,no,0,finalized,2026-01-24T16:06:00Z,2026-01-26T21:01:03.942239Z,2026-01-27T03:30:00Z,4681897.00,0.00,1769475600,expected_expiration-150m,,,,,,0
KXNBAGAME-26JAN26PORBOS-BOS,KXNBAGAME-26JAN26PORBOS,KXNBAGAME,game_winner,Portland at Boston Winner?,Boston,Boston,yes,1,finalized,2026-01-24T16:06:00Z,2026-01-27T04:00:29.685444Z,2026-01-27T04:00:00Z,1566875.00,0.00,1769477400,expected_expiration-150m,1769477400,0.88,0.89,0.885,0.88,111
KXNBAGAME-26JAN25BKNLAC-BKN,KXNBAGAME-26JAN25BKNLAC,KXNBAGAME,game_winner,Brooklyn at Los Angeles C Winner?,Brooklyn,Brooklyn,no,0,finalized,2026-01-23T19:06:00Z,2026-01-26T04:30:29.90375Z,2026-01-26T05:00:00Z,1980311.00,0.00,1769394600,expected_expiration-150m,1769394600,0.07,0.08,0.07500000000000001,0.07,111
KXNBAGAME-26JAN25BKNLAC-LAC,KXNBAGAME-26JAN25BKNLAC,KXNBAGAME,game_winner,Brooklyn at Los Angeles C Winner?,Los Angeles C,Los Angeles C,yes,1,finalized,2026-01-23T19:06:00Z,2026-01-26T04:30:29.90375Z,2026-01-26T05:00:00Z,805029.00,0.00,1769394600,expected_expiration-150m,1769394600,0.93,0.94,0.935,0.94,111
KXNBAGAME-26JAN25MIAPHX-MIA,KXNBAGAME-26JAN25MIAPHX,KXNBAGAME,game_winner,Miami at Phoenix Winner?,Miami,Miami,yes,1,finalized,2026-01-23T16:06:00Z,2026-01-26T03:57:24.467434Z,2026-01-26T04:00:00Z,3571311.00,0.00,1769391000,expected_expiration-150m,1769391000,0.48,0.49,0.485,0.48,111
KXNBAGAME-26JAN25TOROKC-TOR,KXNBAGAME-26JAN25TOROKC,KXNBAGAME,game_winner,Toronto at Oklahoma City Winner?,Toronto,Toronto,yes,1,finalized,2026-01-23T16:06:00Z,2026-01-26T03:01:29.197747Z,2026-01-26T03:00:00Z,5443460.00,0.00,1769387400,expected_expiration-150m,1769387400,0.2,0.21,0.20500000000000002,0.21,111
KXNBAGAME-26JAN25TOROKC-OKC,KXNBAGAME-26JAN25TOROKC,KXNBAGAME,game_winner,Toronto at Oklahoma City Winner?,Oklahoma City,Oklahoma City,no,0,finalized,2026-01-23T16:06:00Z,2026-01-26T03:01:29.197747Z,2026-01-26T03:00:00Z,3057326.00,0.00,1769387400,expected_expiration-150m,1769387400,0.79,0.81,0.8,0.81,111
KXNBAGAME-26JAN27MILPHI-MIL,KXNBAGAME-26JAN27MILPHI,KXNBAGAME,game_winner,Milwaukee at Philadelphia Winner?,Milwaukee,Milwaukee,no,0,finalized,2026-01-25T16:06:00Z,2026-01-28T03:39:45.039459Z,2026-01-28T04:00:00Z,1989355.00,0.00,1769563800,expected_expiration-150m,1769563800,0.2,0.21,0.20500000000000002,0.21,111
KXNBAGAME-26JAN25NOPSAS-NOP,KXNBAGAME-26JAN25NOPSAS,KXNBAGAME,game_winner,New Orleans at San Antonio Winner?,New Orleans,New Orleans,yes,1,finalized,2026-01-23T16:06:00Z,2026-01-26T02:33:33.865893Z,2026-01-26T03:00:00Z,3152197.00,0.00,1769387400,expected_expiration-150m,1769387400,0.16,0.18,0.16999999999999998,0.18,111
KXNBAGAME-26JAN25DALMIL-MIL,KXNBAGAME-26JAN25DALMIL,KXNBAGAME,game_winner,Dallas at Milwaukee Winner?,Milwaukee,Milwaukee,scalar,,finalized,2026-01-23T16:06:00Z,2026-02-02T20:39:47Z,2026-01-26T03:00:00Z,475659.00,0.00,1769387400,expected_expiration-150m,1769387400,0.5,0.54,0.52,,111
KXNBAGAME-26JAN26ORLCLE-ORL,KXNBAGAME-26JAN26ORLCLE,KXNBAGAME,game_winner,Orlando at Cleveland Winner?,Orlando,Orlando,no,0,finalized,2026-01-24T16:06:00Z,2026-01-27T02:55:32.215734Z,2026-01-27T03:00:00Z,4409862.00,0.00,1769473800,expected_expiration-150m,1769473800,0.38,0.4,0.39,0.38,111
KXNBAGAME-26JAN25SACDET-SAC,KXNBAGAME-26JAN25SACDET,KXNBAGAME,game_winner,Sacramento at Detroit Winner?,Sacramento,Sacramento,no,0,finalized,2026-01-23T13:06:00Z,2026-01-25T23:00:31.708095Z,2026-01-25T23:00:00Z,2804131.00,0.00,1769373000,expected_expiration-150m,1769373000,0.19,0.22,0.20500000000000002,0.22,111
KXNBAGAME-26JAN26INDATL-ATL,KXNBAGAME-26JAN26INDATL,KXNBAGAME,game_winner,Indiana at Atlanta Winner?,Atlanta,Atlanta,yes,1,finalized,2026-01-24T16:06:00Z,2026-01-26T21:01:03.942239Z,2026-01-27T03:30:00Z,6300440.00,0.00,1769475600,expected_expiration-150m,,,,,,0
KXNBAGAME-26JAN25DALMIL-DAL,KXNBAGAME-26JAN25DALMIL,KXNBAGAME,game_winner,Dallas at Milwaukee Winner?,Dallas,Dallas,scalar,,finalized,2026-01-23T16:06:00Z,2026-02-02T20:39:47Z,2026-01-26T03:00:00Z,569572.00,0.00,1769387400,expected_expiration-150m,1769387400,0.47,0.51,0.49,0.47,111
KXNBAGAME-26JAN25DENMEM-MEM,KXNBAGAME-26JAN25DENMEM,KXNBAGAME,game_winner,Denver at Memphis Winner?,Memphis,Memphis,scalar,,finalized,2026-01-23T13:06:00Z,2026-02-02T18:53:37Z,2026-01-25T23:30:00Z,268856.00,0.00,1769374800,expected_expiration-150m,1769374800,0.53,0.57,0.55,,108
KXNBAGAME-26JAN24LALDAL-LAL,KXNBAGAME-26JAN24LALDAL,KXNBAGAME,game_winner,Los Angeles L at Dallas Winner?,Los Angeles L,Los Angeles L,yes,1,finalized,2026-01-22T19:06:00Z,2026-01-25T04:21:24.946181Z,2026-01-25T04:30:00Z,8087379.00,0.00,1769306400,expected_expiration-150m,1769306400,0.67,0.68,0.675,0.68,111
KXNBAGAME-26JAN26PHICHA-CHA,KXNBAGAME-26JAN26PHICHA,KXNBAGAME,game_winner,Philadelphia at Charlotte Winner?,Charlotte,Charlotte,yes,1,finalized,2026-01-24T16:06:00Z,2026-01-26T22:53:39.013771Z,2026-01-27T03:00:00Z,3293831.00,0.00,1769473800,expected_expiration-150m,,,,,,0
KXNBAGAME-26JAN25NOPSAS-SAS,KXNBAGAME-26JAN25NOPSAS,KXNBAGAME,game_winner,New Orleans at San Antonio Winner?,San Antonio,San Antonio,no,0,finalized,2026-01-23T16:06:00Z,2026-01-26T02:33:33.865893Z,2026-01-26T03:00:00Z,4050491.00,0.00,1769387400,expected_expiration-150m,1769387400,0.82,0.84,0.83,0.83,111
KXNBAGAME-26JAN24LALDAL-DAL,KXNBAGAME-26JAN24LALDAL,KXNBAGAME,game_winner,Los Angeles L at Dallas Winner?,Dallas,Dallas,no,0,finalized,2026-01-22T19:06:00Z,2026-01-25T04:21:24.946181Z,2026-01-25T04:30:00Z,5417852.00,0.00,1769306400,expected_expiration-150m,1769306400,0.32,0.33,0.325,0.33,111
KXNBAGAME-26JAN24BOSCHI-CHI,KXNBAGAME-26JAN24BOSCHI,KXNBAGAME,game_winner,Boston at Chicago Winner?,Chicago,Chicago,yes,1,finalized,2026-01-22T16:06:00Z,2026-01-25T03:33:25.314961Z,2026-01-25T04:00:00Z,4525583.00,0.00,1769304600,expected_expiration-150m,1769304600,0.47,0.49,0.48,0.48,111
KXNBAGAME-26JAN24MIAUTA-UTA,KXNBAGAME-26JAN24MIAUTA,KXNBAGAME,game_winner,Miami at Utah Winner?,Utah,Utah,no,0,finalized,2026-01-22T19:06:00Z,2026-01-25T05:19:36.956191Z,2026-01-25T05:30:00Z,2869954.00,0.00,1769310000,expected_expiration-150m,1769310000,0.24,0.25,0.245,0.25,111
KXNBAGAME-26JAN24MIAUTA-MIA,KXNBAGAME-26JAN24MIAUTA,KXNBAGAME,game_winner,Miami at Utah Winner?,Miami,Miami,yes,1,finalized,2026-01-22T19:06:00Z,2026-01-25T05:19:36.956191Z,2026-01-25T05:30:00Z,1341391.00,0.00,1769310000,expected_expiration-150m,1769310000,0.76,0.77,0.765,0.77,111
KXNBAGAME-26JAN24CLEORL-ORL,KXNBAGAME-26JAN24CLEORL,KXNBAGAME,game_winner,Cleveland at Orlando Winner?,Orlando,Orlando,no,0,finalized,2026-01-22T16:06:00Z,2026-01-25T02:49:45.236842Z,2026-01-25T03:00:00Z,3892287.00,0.00,1769301000,expected_expiration-150m,1769301000,0.54,0.55,0.545,0.55,111
KXNBAGAME-26JAN24BOSCHI-BOS,KXNBAGAME-26JAN24BOSCHI,KXNBAGAME,game_winner,Boston at Chicago Winner?,Boston,Boston,no,0,finalized,2026-01-22T16:06:00Z,2026-01-25T03:33:25.314961Z,2026-01-25T04:00:00Z,5381595.00,0.00,1769304600,expected_expiration-150m,1769304600,0.52,0.53,0.525,0.53,111
KXNBAGAME-26JAN25DENMEM-DEN,KXNBAGAME-26JAN25DENMEM,KXNBAGAME,game_winner,Denver at Memphis Winner?,Denver,Denver,scalar,,finalized,2026-01-23T13:06:00Z,2026-02-02T18:53:37Z,2026-01-25T23:30:00Z,1388005.00,0.00,1769374800,expected_expiration-150m,1769374800,0.43,0.47,0.44999999999999996,0.43,111
KXNBAGAME-26JAN24WASCHA-WAS,KXNBAGAME-26JAN24WASCHA,KXNBAGAME,game_winner,Washington at Charlotte Winner?,Washington,Washington,no,0,finalized,2026-01-22T16:06:00Z,2026-01-24T19:35:24.158611Z,2026-01-25T02:00:00Z,3123168.00,0.00,1769297400,expected_expiration-150m,,,,,,0
KXNBAGAME-26JAN25MIAPHX-PHX,KXNBAGAME-26JAN25MIAPHX,KXNBAGAME,game_winner,Miami at Phoenix Winner?,Phoenix,Phoenix,no,0,finalized,2026-01-23T16:06:00Z,2026-01-26T03:57:24.467434Z,2026-01-26T04:00:00Z,4512782.00,0.00,1769391000,expected_expiration-150m,1769391000,0.52,0.53,0.525,0.53,111
KXNBAGAME-26JAN24NYKPHI-PHI,KXNBAGAME-26JAN24NYKPHI,KXNBAGAME,game_winner,New York at Philadelphia Winner?,Philadelphia,Philadelphia,no,0,finalized,2026-01-22T13:07:00Z,2026-01-24T23:07:26.704418Z,2026-01-24T23:00:00Z,7356169.00,0.00,1769286600,expected_expiration-150m,1769286600,0.43,0.45,0.44,0.45,111
KXNBAGAME-26JAN24GSWMIN-GSW,KXNBAGAME-26JAN24GSWMIN,KXNBAGAME,game_winner,Golden State at Minnesota Winner?,Golden State,Golden State,yes,1,finalized,2026-01-22T16:06:00Z,2026-01-26T01:01:32.405378Z,2026-01-25T01:30:00Z,3637770.00,0.00,1769295600,expected_expiration-150m,1769295600,0.34,0.36,0.35,0.36,111
KXNBAGAME-26JAN23TORPOR-TOR,KXNBAGAME-26JAN23TORPOR,KXNBAGAME,game_winner,Toronto at Portland Winner?,Toronto,Toronto,yes,1,finalized,2026-01-21T19:06:00Z,2026-01-24T05:31:24.090541Z,2026-01-24T06:00:00Z,2788227.00,0.00,1769225400,expected_expiration-150m,1769225400,0.75,0.76,0.755,0.76,111
KXNBAGAME-26JAN23TORPOR-POR,KXNBAGAME-26JAN23TORPOR,KXNBAGAME,game_winner,Toronto at Portland Winner?,Portland,Portland,no,0,finalized,2026-01-21T19:06:00Z,2026-01-24T05:31:24.090541Z,2026-01-24T06:00:00Z,4480059.00,0.00,1769225400,expected_expiration-150m,1769225400,0.24,0.25,0.245,0.25,111
KXNBAGAME-26JAN24NYKPHI-NYK,KXNBAGAME-26JAN24NYKPHI,KXNBAGAME,game_winner,New York at Philadelphia Winner?,New York,New York,yes,1,finalized,2026-01-22T13:07:00Z,2026-01-24T23:07:26.704418Z,2026-01-24T23:00:00Z,6476659.00,0.00,1769286600,expected_expiration-150m,1769286600,0.57,0.59,0.58,0.59,111
KXNBAGAME-26JAN23DENMIL-DEN,KXNBAGAME-26JAN23DENMIL,KXNBAGAME,game_winner,Denver at Milwaukee Winner?,Denver,Denver,yes,1,finalized,2026-01-21T19:06:00Z,2026-01-24T05:25:25.33116Z,2026-01-24T05:30:00Z,10210883.00,0.00,1769223600,expected_expiration-150m,1769223600,0.3,0.31,0.305,0.31,111
KXNBAGAME-26JAN24WASCHA-CHA,KXNBAGAME-26JAN24WASCHA,KXNBAGAME,game_winner,Washington at Charlotte Winner?,Charlotte,Charlotte,yes,1,finalized,2026-01-22T16:06:00Z,2026-01-24T19:35:24.158611Z,2026-01-25T02:00:00Z,1713512.00,0.00,1769297400,expected_expiration-150m,,,,,,0
KXNBAGAME-26JAN23INDOKC-IND,KXNBAGAME-26JAN23INDOKC,KXNBAGAME,game_winner,Indiana at Oklahoma City Winner?,Indiana,Indiana,yes,1,finalized,2026-01-21T16:06:00Z,2026-01-24T03:49:41.509949Z,2026-01-24T04:00:00Z,4497661.00,0.00,1769218200,expected_expiration-150m,1769218200,0.15,0.16,0.155,0.16,111
KXNBAGAME-26JAN24GSWMIN-MIN,KXNBAGAME-26JAN24GSWMIN,KXNBAGAME,game_winner,Golden State at Minnesota Winner?,Minnesota,Minnesota,no,0,finalized,2026-01-22T16:06:00Z,2026-01-26T01:01:32.405378Z,2026-01-25T01:30:00Z,4005882.00,0.00,1769295600,expected_expiration-150m,1769295600,0.64,0.65,0.645,,109
KXNBAGAME-26JAN23INDOKC-OKC,KXNBAGAME-26JAN23INDOKC,KXNBAGAME,game_winner,Indiana at Oklahoma City Winner?,Oklahoma City,Oklahoma City,no,0,finalized,2026-01-21T16:06:00Z,2026-01-24T03:49:41.509949Z,2026-01-24T04:00:00Z,5105776.00,0.00,1769218200,expected_expiration-150m,1769218200,0.84,0.85,0.845,0.85,111
KXNBAGAME-26JAN23NOPMEM-NOP,KXNBAGAME-26JAN23NOPMEM,KXNBAGAME,game_winner,New Orleans at Memphis Winner?,New Orleans,New Orleans,yes,1,finalized,2026-01-21T16:06:00Z,2026-01-24T03:51:25.330852Z,2026-01-24T04:00:00Z,1310616.00,0.00,1769218200,expected_expiration-150m,1769218200,0.34,0.36,0.35,0.35,111
KXNBAGAME-26JAN23NOPMEM-MEM,KXNBAGAME-26JAN23NOPMEM,KXNBAGAME,game_winner,New Orleans at Memphis Winner?,Memphis,Memphis,no,0,finalized,2026-01-21T16:06:00Z,2026-01-24T03:51:25.330852Z,2026-01-24T04:00:00Z,1367887.00,0.00,1769218200,expected_expiration-150m,1769218200,0.65,0.66,0.655,0.66,111
KXNBAGAME-26JAN23SACCLE-SAC,KXNBAGAME-26JAN23SACCLE,KXNBAGAME,game_winner,Sacramento at Cleveland Winner?,Sacramento,Sacramento,no,0,finalized,2026-01-21T16:06:00Z,2026-01-24T03:09:46.149888Z,2026-01-24T03:30:00Z,3181662.00,0.00,1769216400,expected_expiration-150m,1769216400,0.1,0.12,0.11,0.11,111
KXNBAGAME-26JAN23PHXATL-PHX,KXNBAGAME-26JAN23PHXATL,KXNBAGAME,game_winner,Phoenix at Atlanta Winner?,Phoenix,Phoenix,no,0,finalized,2026-01-21T16:06:00Z,2026-01-24T02:51:35.393866Z,2026-01-24T03:30:00Z,2977412.00,0.00,1769216400,expected_expiration-150m,1769216400,0.56,0.57,0.565,0.55,111
KXNBAGAME-26JAN23DENMIL-MIL,KXNBAGAME-26JAN23DENMIL,KXNBAGAME,game_winner,Denver at Milwaukee Winner?,Milwaukee,Milwaukee,no,0,finalized,2026-01-21T19:06:00Z,2026-01-24T05:25:25.33116Z,2026-01-24T05:30:00Z,5292188.00,0.00,1769223600,expected_expiration-150m,1769223600,0.69,0.7,0.695,0.68,111
KXNBAGAME-26JAN23PHXATL-ATL,KXNBAGAME-26JAN23PHXATL,KXNBAGAME,game_winner,Phoenix at Atlanta Winner?,Atlanta,Atlanta,yes,1,finalized,2026-01-21T16:06:00Z,2026-01-24T02:51:35.393866Z,2026-01-24T03:30:00Z,1555888.00,0.00,1769216400,expected_expiration-150m,1769216400,0.44,0.45,0.445,0.45,111
KXNBAGAME-26JAN23BOSBKN-BOS,KXNBAGAME-26JAN23BOSBKN,KXNBAGAME,game_winner,Boston at Brooklyn Winner?,Boston,Boston,yes,1,finalized,2026-01-21T16:06:00Z,2026-01-24T03:45:28.10239Z,2026-01-24T03:30:00Z,7992673.00,0.00,1769216400,expected_expiration-150m,1769216400,0.71,0.72,0.715,0.72,111
KXNBAGAME-26JAN23HOUDET-DET,KXNBAGAME-26JAN23HOUDET,KXNBAGAME,game_winner,Houston at Detroit Winner?,Detroit,Detroit,no,0,finalized,2026-01-21T16:06:00Z,2026-01-24T02:57:37.172447Z,2026-01-24T03:00:00Z,6913336.00,0.00,1769214600,expected_expiration-150m,1769214600,0.53,0.54,0.535,0.54,111
KXNBAGAME-26JAN24CLEORL-CLE,KXNBAGAME-26JAN24CLEORL,KXNBAGAME,game_winner,Cleveland at Orlando Winner?,Cleveland,Cleveland,yes,1,finalized,2026-01-22T16:06:00Z,2026-01-25T02:49:45.236842Z,2026-01-25T03:00:00Z,4825362.00,0.00,1769301000,expected_expiration-150m,1769301000,0.45,0.46,0.455,0.46,111
KXNBAGAME-26JAN22MIAPOR-MIA,KXNBAGAME-26JAN22MIAPOR,KXNBAGAME,game_winner,Miami at Portland Winner?,Miami,Miami,no,0,finalized,2026-01-20T19:07:00Z,2026-01-23T05:33:26.380251Z,2026-01-23T06:00:00Z,3101995.00,0.00,1769139000,expected_expiration-150m,1769139000,0.36,0.37,0.365,0.37,111
KXNBAGAME-26JAN22LALLAC-LAL,KXNBAGAME-26JAN22LALLAC,KXNBAGAME,game_winner,Los Angeles L at Los Angeles C Winner?,Los Angeles L,Los Angeles L,no,0,finalized,2026-01-20T19:07:00Z,2026-01-23T05:49:38.685756Z,2026-01-23T06:00:00Z,11524742.00,0.00,1769139000,expected_expiration-150m,1769139000,0.47,0.49,0.48,0.49,111
